CompCode,POINT_X,POINT_Y
5,67835.7052,379609.4281
,,
5,67842.1603,379615.005
,,
5,67843.0801,379614.4402
,,
5,67844.0638,379615.4239
,,
5,67857.0638,379607.4241
,,
5,67865.0638,379599.4239
,,
5,67893.0638,379570.424
,,
5,67911.0638,379548.424
,,
5,67927.0637,379526.424
,,
5,67946.0637,379505.4241
,,
5,67980.0637,379465.4241
,,
5,68052.0636,379383.424
,,
5,68094.0635,379356.4242
,,
5,68146.0636,379338.4241
,,
5,68204.0635,379327.4241
,,
5,68212.0636,379327.4241
,,
5,68273.0635,379318.4241
,,
5,68292.0635,379315.4241
,,
5,68322.0635,379309.4242
,,
5,68369.0634,379300.424
,,
5,68400.0635,379296.424
,,
5,68434.0634,379286.4241
,,
5,68467.0635,379282.424
,,
5,68500.0634,379276.424
,,
5,68541.0634,379268.424
,,
5,68574.0633,379261.4241
,,
5,68618.0634,379254.424
,,
5,68662.0634,379248.4241
,,
5,68711.0632,379237.424
,,
5,68765.0633,379230.4239
,,
5,68822.0632,379219.424
,,
5,68880.0632,379206.424
,,
5,68946.0631,379193.4239
,,
5,69009.0631,379182.4239
,,
5,69045.0631,379177.4239
,,
5,69082.063,379170.4239
,,
5,69092.0631,379168.4238
,,
5,69096.0631,379156.4239
,,
5,69096.0631,379123.424
,,
5,69101.063,379092.4239
,,
5,69100.0631,379086.424
,,
5,69110.8371,379065.8553
,,
5,69118.3895,379067.1721
,,
5,69122.8034,379075.5158
,,
5,69121.3112,379080.422
,,
5,69119.694,379087.5783
,,
5,69118.3659,379093.4533
,,
5,69116.0922,379113.297
,,
5,69112.5843,379130.1095
,,
5,69112.5764,379140.7657
,,
5,69112.5373,379146.1407
,,
5,69111.6543,379166.0156
,,
5,69117.0292,379176.5782
,,
5,69125.6385,379179.1094
,,
5,69127.4239,379179.211
,,
5,69128.0631,379179.424
,,
5,69143.0631,379180.4239
,,
5,69176.063,379185.4239
,,
5,69190.0631,379186.4239
,,
5,69199.0631,379187.4238
,,
5,69216.2618,379182.6464
,,
5,69220.1697,379185.329
,,
5,69225.1384,379190.829
,,
5,69226.5833,379190.8481
,,
5,69227.0631,379191.4239
,,
5,69244.0631,379191.4239
,,
5,69279.063,379193.4239
,,
5,69326.063,379200.4237
,,
5,69370.063,379204.4238
,,
5,69399.629,379208.3141
,,
5,69405.763,379209.1742
,,
5,69406.5283,379209.2218
,,
5,69408.063,379209.4238
,,
5,69436.063,379211.4237
,,
5,69441.7934,379211.4237
,,
5,69444.7941,379211.612
,,
5,69472.6534,379218.3934
,,
5,69485.8488,379222.8934
,,
5,69495.9111,379227.7374
,,
5,69512.536,379240.3
,,
5,69525.7391,379253.4251
,,
5,69530.1296,379259.3313
,,
5,69539.6841,379278.9564
,,
5,69545.9183,379306.3001
,,
5,69552.4571,379341.1752
,,
5,69557.5819,379368.2376
,,
5,69565.6442,379392.769
,,
5,69574.8471,379418.269
,,
5,69604.4796,379451.3629
,,
5,69649.9558,379481.4258
,,
5,69720.3382,379518.3324
,,
5,69780.7754,379551.3642
,,
5,69812.4784,379566.9583
,,
5,69814.3762,379567.0801
,,
5,69815.0629,379567.4233
,,
5,69841.063,379569.4235
,,
5,69874.6482,379570.2426
,,
5,69880.2048,379570.49
,,
5,69927.1891,379577.3027
,,
5,69960.4312,379585.8969
,,
5,69990.0561,379600.8033
,,
5,70011.9699,379617.4909
,,
5,70051.2899,379650.9911
,,
5,70051.267,379649.8576
,,
5,70035.4463,378868.2349
,,
5,69825.3676,378755.1468
,,
5,68685.9909,378167.0448
,,
5,68506.0271,378074.1568
,,
5,69080.2122,376559.1743
,,
5,68485.0373,376272.0456
,,
5,68289.4522,376208.6379
,,
5,67970.8205,376105.323
,,
5,66554.5187,375970.187
,,
5,66146.2365,375884.2319
,,
5,65822.1213,375815.9969
,,
5,65820.9193,375815.7438
,,
5,65785.7686,375799.9241
,,
5,65400.8078,375626.6705
,,
5,65399.7143,375626.1783
,,
5,64447.6048,375809.6394
,,
5,64430.3242,375805.1135
,,
5,64398.0639,375796.4281
,,
5,64397.4361,375796.4998
,,
5,64395.8197,375796.0765
,,
5,64360.8666,375799.6074
,,
5,64329.1088,375800.6697
,,
5,64198.8433,375813.0436
,,
5,63991.0426,375834.4169
,,
5,63767.2887,375865.8214
,,
5,63517.5036,375897.0381
,,
5,63301.453,375917.6927
,,
5,63054.2617,375941.9407
,,
5,62765.1368,375969.0633
,,
5,62564.3323,375988.5618
,,
5,62428.3479,376001.5606
,,
5,62200.8793,376020.2464
,,
5,62080.7739,376032.683
,,
5,61991.6606,376061.2759
,,
5,61920.9181,376096.3377
,,
5,61857.0272,376148.5873
,,
5,61791.0658,376223.7116
,,
5,61777.5108,376253.4614
,,
5,61763.3192,376283.2113
,,
5,61726.2878,376310.2735
,,
5,61693.0103,376344.9607
,,
5,61598.8063,376461.1785
,,
5,61475.1334,376611.4586
,,
5,61411.1284,376765.3642
,,
5,61312.2477,376997.8006
,,
5,61205.6756,377239.7057
,,
5,61157.9093,377344.1739
,,
5,61104.69,377413.6734
,,
5,60954.0794,377600.6094
,,
5,60977.3799,377626.8284
,,
5,60989.2821,377648.516
,,
5,60985.317,377669.4534
,,
5,60930.9998,377801.1715
,,
5,60917.4135,377834.7652
,,
5,60894.6869,377849.6712
,,
5,60862.8857,377909.3271
,,
5,60838.44,377951.7019
,,
5,60800.5411,378010.5139
,,
5,60776.5524,378077.045
,,
5,60761.8101,378095.3574
,,
5,60725.8801,378145.2632
,,
5,60768.8954,378167.2011
,,
5,60752.4547,378202.5393
,,
5,60705.0665,378176.4275
,,
5,60705.0117,378176.8503
,,
5,60702.794,378175.6068
,,
5,60696.0396,378230.1692
,,
5,60688.805,378263.7941
,,
5,60667.2848,378339.8875
,,
5,60631.6123,378440.6371
,,
5,60607.5061,378523.0431
,,
5,60600.5954,378598.5741
,,
5,60583.8093,378721.0738
,,
5,60566.6524,378808.6049
,,
5,60553.4605,378874.5734
,,
5,60540.2803,378939.292
,,
5,60499.0329,379106.6977
,,
5,60501.2978,379106.4803
,,
5,60501.0668,379107.4269
,,
5,60581.0668,379099.4267
,,
5,60611.3325,379097.5353
,,
5,60641.2553,379108.9801
,,
5,60652.5716,379124.3239
,,
5,60638.5168,379135.6675
,,
5,60627.1101,379133.4091
,,
5,60604.0668,379128.4267
,,
5,60602.7264,379128.5814
,,
5,60601.7397,379128.386
,,
5,60549.6263,379134.3856
,,
5,60487.31,379145.9788
,,
5,60473.2631,379156.6974
,,
5,60343.6498,379166.5402
,,
5,60289.4388,379172.9148
,,
5,60267.3842,379175.5083
,,
5,60239.3255,379191.1956
,,
5,60179.9112,379239.695
,,
5,60170.2314,379260.5699
,,
5,60148.7816,379327.1322
,,
5,60158.176,379344.976
,,
5,60170.6288,379378.101
,,
5,60165.9958,379403.476
,,
5,60145.5114,379425.5694
,,
5,60107.8744,379448.7879
,,
5,60044.4631,379607.7873
,,
5,60008.2984,379689.4744
,,
5,60004.1106,379740.2555
,,
5,60013.2117,379797.5055
,,
5,60026.7972,379849.068
,,
5,60021.2694,379909.3804
,,
5,60014.8824,379935.9428
,,
5,60005.9184,379952.6346
,,
5,59989.0674,379946.4263
,,
5,59993.0674,379936.4263
,,
5,59990.1841,379937.6943
,,
5,59990.8668,379935.7239
,,
5,59824.5852,380009.0662
,,
5,59830.2922,380014.9413
,,
5,59821.454,380033.1277
,,
5,59796.0674,380028.4264
,,
5,59770.0674,380014.4264
,,
5,59770.1471,380015.5056
,,
5,59768.3484,380014.5517
,,
5,59759.183,380009.6907
,,
5,59719.8158,380009.0028
,,
5,59608.3393,380028.5645
,,
5,59441.5658,380056.6882
,,
5,59408.8823,380062.3129
,,
5,59259.2416,380088.0929
,,
5,59208.1244,380096.1862
,,
5,59073.1127,380117.5602
,,
5,58895.2298,380149.5899
,,
5,58815.6401,380161.7143
,,
5,58738.9603,380173.4012
,,
5,58619.5189,380192.2127
,,
5,58563.6322,380200.9935
,,
5,58551.5148,380223.8371
,,
5,58520.9678,380251.0869
,,
5,58479.0028,380274.4928
,,
5,58421.4758,380253.2111
,,
5,58343.1045,380276.7729
,,
5,58274.3311,380291.8036
,,
5,58233.8232,380300.6783
,,
5,58122.0693,380316.7087
,,
5,58089.6279,380321.3647
,,
5,58038.1591,380334.5829
,,
5,58010.7957,380359.9264
,,
5,58000.5415,380401.1764
,,
5,57999.0838,380480.5512
,,
5,57997.365,380498.6762
,,
5,58000.7671,380513.7387
,,
5,57981.1929,380528.1448
,,
5,57924.6303,380548.363
,,
5,57827.3567,380575.7997
,,
5,57786.1067,380587.4557
,,
5,57726.2082,380603.6738
,,
5,57709.2199,380608.2675
,,
5,57590.7356,380622.1416
,,
5,57476.7513,380631.2969
,,
5,57333.8569,380636.077
,,
5,57160.482,380645.6694
,,
5,57123.0055,380647.7316
,,
5,56984.5447,380658.8868
,,
5,56965.4353,380659.699
,,
5,56856.8925,380664.3544
,,
5,56779.412,380667.385
,,
5,56749.5879,380658.416
,,
5,56714.0609,380632.572
,,
5,56682.2039,380608.2798
,,
5,56802.0692,381366.4264
,,
5,57027.0693,381860.4258
,,
5,57432.0693,382443.4253
,,
5,58078.7093,383089.0668
,,
5,58080.0692,383090.4247
,,
5,58079.9552,383090.7106
,,
5,59051.3858,383254.1879
,,
5,59750.4474,384275.4941
,,
6,72709.0619,379987.422
,,
6,72742.0617,379927.4221
,,
6,72762.0617,379890.4223
,,
6,72774.0617,379856.4222
,,
6,72781.0618,379829.4223
,,
6,72796.0618,379771.4222
,,
6,72808.0617,379725.4224
,,
6,72817.0617,379695.4223
,,
6,72825.0617,379668.4224
,,
6,72832.0615,379640.4223
,,
6,72838.0617,379625.4225
,,
6,72854.0616,379607.4224
,,
6,72862.0527,379606.5344
,,
6,72918.4193,379620.8575
,,
6,72991.4895,379639.2019
,,
6,73068.0438,379655.0279
,,
6,73122.0616,379666.4222
,,
6,73156.2956,379671.689
,,
6,73185.278,379676.4222
,,
6,73186.3097,379676.3065
,,
6,73187.0615,379676.4222
,,
6,73210.0615,379674.4221
,,
6,73281.0615,379657.4222
,,
6,73280.8789,379656.3872
,,
6,73212.0612,379266.4224
,,
6,72431.0616,378932.4229
,,
6,72818.0612,378387.4232
,,
6,72898.0609,377535.4238
,,
6,72902.0608,377470.424
,,
6,72925.0608,376986.4243
,,
6,72922.5391,376987.8269
,,
6,72922.6349,376985.8273
,,
6,72575.9859,377179.4205
,,
6,71566.8537,377254.8813
,,
6,71377.8678,377228.0569
,,
6,71063.7541,377183.4723
,,
6,71047.2981,377181.1366
,,
6,71022.7926,377177.6584
,,
6,70741.7368,377156.9607
,,
6,70286.0032,377123.3991
,,
6,70283.9268,377123.2462
,,
6,69964.6077,376982.4134
,,
6,69882.0302,376945.9933
,,
6,69239.7326,376636.1313
,,
6,69081.857,376559.9678
,,
6,69080.2122,376559.1743
,,
6,68506.0271,378074.1568
,,
6,68685.9909,378167.0448
,,
6,69825.3676,378755.1468
,,
6,70035.4463,378868.2349
,,
6,70051.267,379649.8576
,,
6,70051.2899,379650.9911
,,
6,70077.3912,379676.8039
,,
6,70129.336,379733.4605
,,
6,70212.9056,379821.1173
,,
6,70343.3185,379953.8993
,,
6,70417.8645,380026.9937
,,
6,70430.0364,380040.2124
,,
6,70462.1377,380061.7439
,,
6,70519.5984,380082.7756
,,
6,70520.4935,380082.8546
,,
6,70522.0627,380083.4227
,,
6,70559.9676,380086.3386
,,
6,70571.6529,380087.3698
,,
6,70572.2557,380087.2838
,,
6,70574.0628,380087.4228
,,
6,70625.0627,380080.4227
,,
6,70673.0628,380064.4228
,,
6,70713.0626,380048.4226
,,
6,70760.0627,380026.4226
,,
6,70801.0625,380009.4227
,,
6,70838.0626,379994.4227
,,
6,70907.0625,379965.4226
,,
6,70918.5566,379967.9553
,,
6,70963.4815,379978.3106
,,
6,71043.5594,379998.1861
,,
6,71118.3951,380013.5617
,,
6,71182.9886,380027.9684
,,
6,71229.5822,380041.75
,,
6,71231.5352,380051.1563
,,
6,71237.4726,380075.2501
,,
6,71245.9489,380099.5939
,,
6,71265.5503,380123.2814
,,
6,71291.3859,380146.4691
,,
6,71332.6435,380182.5631
,,
6,71375.604,380216.6259
,,
6,71420.0178,380249.5951
,,
6,71468.658,380286.9078
,,
6,71501.3921,380312.9079
,,
6,71534.8608,380335.6583
,,
6,71561.5169,380350.6272
,,
6,71582.8917,380364.0649
,,
6,71600.5322,380373.1901
,,
6,71633.8133,380385.0339
,,
6,71676.6179,380395.8156
,,
6,71677.1342,380395.9289
,,
6,71679.0624,380396.4222
,,
6,71697.717,380400.4457
,,
6,71728.313,380407.1598
,,
6,71736.445,380408.539
,,
6,71770.0623,380414.4222
,,
6,71825.0623,380422.422
,,
6,71869.3376,380428.3254
,,
6,71874.4835,380429.1714
,,
6,71929.0623,380438.422
,,
6,71953.0966,380441.7868
,,
6,71977.0781,380445.4429
,,
6,72041.8825,380456.6308
,,
6,72070.432,380458.3055
,,
6,72100.0621,380460.422
,,
6,72156.0622,380467.4218
,,
6,72173.2264,380470.4256
,,
6,72193.7183,380474.5071
,,
6,72223.8866,380480.2796
,,
6,72234.0622,380482.4219
,,
6,72274.0622,380486.4219
,,
6,72307.0621,380482.4219
,,
6,72340.0621,380472.4218
,,
6,72382.062,380448.4219
,,
6,72423.0621,380424.4219
,,
6,72456.062,380405.4219
,,
6,72490.062,380385.4218
,,
6,72522.062,380362.4218
,,
6,72549.062,380336.4219
,,
6,72571.062,380300.4219
,,
6,72580.062,380277.4219
,,
6,72589.0619,380254.4219
,,
6,72595.0619,380239.4219
,,
6,72611.062,380203.4219
,,
6,72630.0619,380165.422
,,
6,72652.0619,380126.4221
,,
6,72670.0619,380087.422
,,
6,72684.0618,380043.4221
,,
6,72709.0619,379987.422
,,
7a,73599.0612,379474.4223
,,
7a,73614.7208,379464.2895
,,
7a,73630.8883,379481.5822
,,
7a,73620.7553,379504.4571
,,
7a,73616.9739,379523.5195
,,
7a,73629.6925,379536.2071
,,
7a,73631.0731,379535.434
,,
7a,73632.0612,379536.4222
,,
7a,73659.0612,379521.422
,,
7a,73683.0611,379509.4222
,,
7a,73707.0613,379502.4221
,,
7a,73716.0613,379477.4221
,,
7a,73697.0613,379469.4222
,,
7a,73675.0612,379457.4221
,,
7a,73672.0612,379436.4222
,,
7a,73688.0611,379429.4222
,,
7a,73711.03,379434.016
,,
7a,73731.2009,379450.9893
,,
7a,73744.56,379467.4893
,,
7a,73757.9194,379478.8957
,,
7a,73759.2686,379478.6905
,,
7a,73760.0613,379479.4222
,,
7a,73781.0612,379476.4221
,,
7a,73794.0612,379462.4222
,,
7a,73807.061,379449.4221
,,
7a,73894.0611,379413.4221
,,
7a,74107.061,379306.4222
,,
7a,74298.0608,379215.4222
,,
7a,74460.0608,379137.4222
,,
7a,74540.0608,379087.4222
,,
7a,74598.0607,379040.4222
,,
7a,74642.0605,378986.4222
,,
7a,74675.0606,378937.4223
,,
7a,74703.0606,378885.4223
,,
7a,74719.0091,378841.5638
,,
7a,74723.1202,378841.8089
,,
7a,74740.0605,378843.4223
,,
7a,74754.0604,378825.4223
,,
7a,74745.0605,378809.4224
,,
7a,74766.0604,378769.4224
,,
7a,74774.0605,378768.4224
,,
7a,74778.0604,378764.4224
,,
7a,74786.0604,378753.4223
,,
7a,74800.0605,378735.4224
,,
7a,74808.0605,378725.4224
,,
7a,74821.0605,378707.4224
,,
7a,74831.0604,378692.4225
,,
7a,74910.0603,378572.4225
,,
7a,74985.0604,378466.4225
,,
7a,74993.0602,378453.4225
,,
7a,75058.0602,378357.4226
,,
7a,75104.0602,378289.4226
,,
7a,75171.06,378190.4227
,,
7a,75182.0601,378174.4226
,,
7a,75203.0602,378138.4227
,,
7a,75212.0601,378122.4227
,,
7a,75257.0601,378056.4228
,,
7a,75317.0599,377966.4228
,,
7a,75348.06,377918.4228
,,
7a,75355.06,377906.4228
,,
7a,75361.0599,377895.4228
,,
7a,75369.0601,377876.4228
,,
7a,75375.0599,377858.4228
,,
7a,75384.06,377836.4229
,,
7a,75390.0599,377817.4228
,,
7a,75434.0599,377678.4229
,,
7a,75456.0599,377604.423
,,
7a,75474.0598,377542.423
,,
7a,75510.0597,377415.4231
,,
7a,75555.0597,377260.4232
,,
7a,75588.0597,377149.4234
,,
7a,75594.0597,377129.4234
,,
7a,75598.0595,377118.4233
,,
7a,75602.0597,377110.4233
,,
7a,75611.0596,377107.4234
,,
7a,75616.0596,377104.4234
,,
7a,75619.0597,377098.4233
,,
7a,75621.0596,377087.4233
,,
7a,75623.0596,377073.4234
,,
7a,75625.0597,377054.4234
,,
7a,75622.0596,377038.4234
,,
7a,75617.0597,377023.4234
,,
7a,75611.0596,377009.4234
,,
7a,75604.0596,376997.4235
,,
7a,75597.0596,376986.4234
,,
7a,75590.0595,376977.4234
,,
7a,75585.0596,376973.4235
,,
7a,75577.0596,376964.4235
,,
7a,75566.0597,376952.4235
,,
7a,75556.0596,376942.4236
,,
7a,75545.0595,376934.4235
,,
7a,75536.0596,376924.4235
,,
7a,75500.0595,376889.4235
,,
7a,75458.0596,376843.4236
,,
7a,75438.0597,376817.4236
,,
7a,75436.4391,376817.4236
,,
7a,75436.4304,376817.4123
,,
7a,75431.9134,376817.2005
,,
7a,75428.1982,376811.5299
,,
7a,75426.401,376811.4728
,,
7a,75405.9065,376810.8209
,,
7a,75366.1887,376801.6427
,,
7a,74891.4463,376782.7263
,,
7a,74015.5541,376742.2207
,,
7a,73770.8812,376730.8868
,,
7a,73613.3393,376723.6111
,,
7a,73492.862,376718.0501
,,
7a,73490.454,376717.9391
,,
7a,73581.5037,376467.9347
,,
7a,73674.445,376168.9806
,,
7a,73744.8663,375933.3595
,,
7a,73828.9506,375693.6714
,,
7a,73962.5033,375439.3069
,,
7a,74108.3148,375229.0215
,,
7a,74265.0989,375045.7241
,,
7a,74489.1549,374825.8123
,,
7a,74677.3217,374666.4047
,,
7a,74922.0597,374500.7678
,,
7a,75134.0017,374377.5764
,,
7a,75205.0589,374307.4256
,,
7a,74810.7661,373972.6071
,,
7a,74688.6061,373819.6153
,,
7a,74529.6558,373613.7049
,,
7a,74524.0595,373606.9476
,,
7a,74490.7886,373700.8949
,,
7a,74489.0591,373699.4263
,,
7a,74462.059,373677.4264
,,
7a,74366.0591,373804.4262
,,
7a,74215.0594,374001.4261
,,
7a,74177.0592,374048.4262
,,
7a,74165.0593,374063.4261
,,
7a,74150.0592,374085.4262
,,
7a,74135.0594,374101.4261
,,
7a,74154.0592,374119.4261
,,
7a,74169.0592,374129.426
,,
7a,74180.0594,374137.4261
,,
7a,74191.0593,374146.426
,,
7a,74203.0594,374153.4261
,,
7a,74211.0592,374148.4261
,,
7a,74221.0594,374141.4261
,,
7a,74229.0592,374131.426
,,
7a,74235.0592,374137.426
,,
7a,74232.0593,374144.426
,,
7a,74224.0592,374157.4259
,,
7a,74212.0593,374166.426
,,
7a,74201.0593,374168.426
,,
7a,74182.0593,374152.426
,,
7a,74164.0593,374138.426
,,
7a,74148.0593,374125.4261
,,
7a,74139.0594,374124.4261
,,
7a,74131.0593,374127.4261
,,
7a,74122.0592,374139.426
,,
7a,74097.0593,374166.426
,,
7a,74080.0593,374184.4259
,,
7a,74063.0593,374197.4261
,,
7a,74032.0594,374209.4261
,,
7a,74029.0594,374214.4262
,,
7a,73983.0595,374285.426
,,
7a,73947.0594,374338.426
,,
7a,73893.0595,374411.426
,,
7a,73888.0594,374416.426
,,
7a,73705.0597,374660.4259
,,
7a,73733.0597,374685.4257
,,
7a,73754.0597,374701.4258
,,
7a,73770.0597,374716.4258
,,
7a,73791.0596,374734.4258
,,
7a,73834.0597,374773.4258
,,
7a,73873.0596,374804.4257
,,
7a,73912.0596,374842.4256
,,
7a,73914.0596,374860.4257
,,
7a,73908.0596,374878.4256
,,
7a,73903.0596,374886.4255
,,
7a,73791.0598,375100.4254
,,
7a,73549.06,375549.4252
,,
7a,73343.0603,376253.4248
,,
7a,73199.0605,376544.4245
,,
7a,72968.0608,376962.4244
,,
7a,72925.0608,376986.4243
,,
7a,72902.0608,377470.424
,,
7a,72898.0609,377535.4238
,,
7a,72818.0612,378387.4232
,,
7a,72431.0616,378932.4229
,,
7a,73212.0612,379266.4224
,,
7a,73280.8789,379656.3872
,,
7a,73281.0615,379657.4222
,,
7a,73311.0614,379649.4222
,,
7a,73417.0614,379616.4221
,,
7a,73507.0613,379585.4222
,,
7a,73572.0612,379566.4223
,,
7a,73596.0613,379562.4221
,,
7a,73584.0613,379530.4222
,,
7a,73584.0613,379501.4222
,,
7a,73599.0612,379474.4223
,,
7b,75205.0589,374307.4256
,,
7b,75134.0017,374377.5764
,,
7b,74922.0597,374500.7678
,,
7b,74677.3217,374666.4047
,,
7b,74489.1549,374825.8123
,,
7b,74265.0989,375045.7241
,,
7b,74108.3148,375229.0215
,,
7b,73962.5033,375439.3069
,,
7b,73828.9506,375693.6714
,,
7b,73744.8663,375933.3595
,,
7b,73674.445,376168.9806
,,
7b,73581.5037,376467.9347
,,
7b,73490.454,376717.9391
,,
7b,73492.862,376718.0501
,,
7b,73613.3393,376723.6111
,,
7b,73770.8812,376730.8868
,,
7b,74015.5541,376742.2207
,,
7b,74891.4463,376782.7263
,,
7b,75366.1887,376801.6427
,,
7b,75405.9065,376810.8209
,,
7b,75393.4577,376729.0714
,,
7b,75393.1684,376597.6849
,,
7b,75401.7035,376437.8167
,,
7b,75506.4384,376127.4834
,,
7b,75722.2087,375584.4374
,,
7b,75738.138,375446.8658
,,
7b,75861.2284,375247.0249
,,
7b,75891.9703,375069.0668
,,
7b,75953.1679,374943.1704
,,
7b,75936.0588,374927.4249
,,
7b,75933.5156,374925.2679
,,
7b,75205.0589,374307.4256
