DateTimeStartAms;PBmax_EP;alfaB_EP;Eopt_EP;Ek;KdTurb;Chl_Frrf_Recalc;XScanfish;YScanfish;TURBIDScanfish;CHFLYSIScanfish;SALNTTScanfish;meetpuntnaam;Kd;chla_lims;productionMgC;slopeRecalcChlFrrf;offsetCalcKdFromTurbiditeit;slopeCalcKdFromTurbiditeit;conversionEtoC;Chl
2021-03-29 13:57:14;7.308871803751171;0.035280042212443;476.4050036606953;207.16732025829006;10.608962799999999;4.3033146;  28295; 381900;82.67999999999999;1.6300000000000001;27.979999999999997;VLISSGBISSVH;-999;3.49;131.10580565854892;0.42439;0.81469;0.11846;5;10.14
2021-03-29 14:14:27;6.6419829832680835;0.03504023656279479;485.69819339295304;189.55302916877116;10.608962799999999;4.06650498;  28295; 381900;82.67999999999999;1.6300000000000001;27.979999999999997;VLISSGBISSVH;-999;3.49;115.58069369457617;0.42439;0.81469;0.11846;5;9.582
2021-03-29 14:33:29;8.420600571192582;0.04020967371565401;894.7556852268832;209.41728178993807;11.506889600000001;6.705362;  30752; 382070;90.26;1.78;27.939999999999998;VLISSGBISSVH;-999;3.49;196.49986532904464;0.42439;0.81469;0.11846;5;15.8
2021-03-29 14:52:32;6.9825651518392196;0.03487904394564709;532.3768195701589;200.19370836885125;9.4291012;4.6470705;  36920; 380533;72.72;1.35;26.79;VLISSGBISSVH;-999;3.49;151.62948687371122;0.42439;0.81469;0.11846;5;10.95
2021-03-29 15:12:43;5.593435278498587;0.029025340998461845;433.7801062986042;192.70868441459493;3.746575;2.65965213;  41546; 375782;24.75;0.72;23.4;TERNZBI20;-999;5.4;181.68269932362318;0.42439;0.81469;0.11846;5;6.267
2021-03-29 15:31:46;5.661500373669742;0.031109074905524274;507.32585048601965;181.9887087887781;5.2593092;2.77890572;  46228; 374166;37.52;0.75;22.479999999999997;TERNZBI20;-999;5.4;136.84334038658355;0.42439;0.81469;0.11846;5;6.548
2021-03-29 15:50:49;5.424291715950414;0.0341802252061005;627.5937180710046;158.6967810552133;5.537690199999999;2.75344232;  51678; 375625;39.87;0.5700000000000001;21.759999999999998;TERNZBI20;-999;5.4;125.46755377522531;0.42439;0.81469;0.11846;5;6.488
2021-03-29 16:09:52;5.177077335591674;0.03230158201436399;509.05466370682296;160.27318207787815;5.384876799999999;2.80267156;  55913; 380820;38.58;0.6;21.130000000000003;HANSWGL;-999;4.5;128.34322892731836;0.42439;0.81469;0.11846;5;6.604
2021-03-30 09:27:49;2.769790438283948;0.019253047122760946;434.8664204047814;143.8624452858427;3.6980064;1.69204293;  59392; 384168;24.34;0.36;15.129999999999999;;;;63.549310945943226;0.42439;0.81469;0.11846;5;3.987
2021-03-30 09:46:52;3.121428359457459;0.018215270482043765;471.10686140432324;171.3632725099799;3.5025474;1.8698623399999998;  61656; 381397;22.69;0.33999999999999997;14.29;;;;78.41210050987995;0.42439;0.81469;0.11846;5;4.406
2021-03-30 10:05:55;3.067283500377802;0.016862906698764203;434.64952965680135;181.89530163281918;4.096032;1.88980867;  63987; 379120;27.7;0.35;13.29;;;;65.93402164883771;0.42439;0.81469;0.11846;5;4.453
2021-03-30 10:24:57;2.674823594437009;0.018362467748275456;446.4212599327302;145.66798052991652;5.147956799999999;1.95176961;  65665; 376647;36.58;0.35;11.07;;;;50.521400984898094;0.42439;0.81469;0.11846;5;4.599
2021-03-30 10:44:00;2.773046619806446;0.01564642548457613;432.5040664514643;177.2319577107275;6.332556799999999;1.9135745100000001;  67657; 376422;46.58;0.39;10.06;;;;39.38426936709593;0.42439;0.81469;0.11846;5;4.509
2021-03-30 11:03:04;2.6277032234606055;0.015514596290118712;405.87310410346055;169.3697453883603;7.0693779999999995;1.9589842399999997;  70241; 377667;52.8;0.4;8.639999999999999;;;;34.934086236141425;0.42439;0.81469;0.11846;5;4.616
2021-03-30 11:22:06;2.457004706073351;0.017333372213906868;472.64545211063734;141.74995354349184;8.9457844;2.03452566;  72816; 377994;68.64;0.5;7.6;;;;27.906855874306437;0.42439;0.81469;0.11846;5;4.794
2021-03-30 11:41:09;2.594910255485061;0.015153635846129243;321.7596443580563;171.24010909552706;13.7836908;2.24417432;  73756; 375615;109.48;0.52;6.930000000000001;;;;20.51818401688571;0.42439;0.81469;0.11846;5;5.288
2021-03-30 12:00:13;2.2138215960152463;0.014736923546329874;288.0493284551354;150.22277811616814;12.9532862;2.07866222;  75782; 373987;102.47;0.52;6.37;SCHAARVODDL;14.42;2;18.028327130990363;0.42439;0.81469;0.11846;5;4.898
2021-03-30 12:20:17;;;;;12.9532862;0.7104288599999999;  75782; 373987;102.47;0.52;6.37;SCHAARVODDL;14.42;2;;0.42439;0.81469;0.11846;5;1.674
2021-04-12 14:24:29;5.954002817613305;0.039591333593152686;547.7093408529212;150.3865183930821;7.2991904;8.2968245;  28500; 381995;54.74;2.72;28.72;VLISSGBISSVH;-999;11.1;340.1966454678127;0.42439;0.81469;0.11846;5;19.55
2021-04-12 14:43:32;6.5960956863636415;0.03834776889045779;514.6077823336497;172.0072869221075;6.7412437999999995;9.1795557;  30863; 381996;50.03;2.57;28.9;VLISSGBISSVH;-999;11.1;435.75195020928896;0.42439;0.81469;0.11846;5;21.63
2021-04-12 15:02:35;6.597393372038487;0.03957966432106491;545.1608636730689;166.68644075708474;3.9396648;8.6066292;  37008; 380368;26.38;1.57;27.72;VLISSGBISSVH;-999;11.1;701.0828028235383;0.42439;0.81469;0.11846;5;20.28
2021-04-12 15:22:48;7.3073554940127945;0.038507942780514184;656.5580104396116;189.7622923058478;3.0796452000000003;5.5340456;  41624; 375648;19.12;0.7;24.23;;;;595.5987968162539;0.42439;0.81469;0.11846;5;13.04
2021-04-12 15:41:52;6.593894539796736;0.03808765397188083;638.915754251564;173.1241977955598;3.7904052000000004;5.1860458000000005;  47712; 373820;25.12;0.72;22.93;;;;423.97680816513946;0.42439;0.81469;0.11846;5;12.22
2021-04-12 16:03:37;6.274654825605554;0.03590138084649846;628.1201728219357;174.77474898343735;4.413504799999999;4.9186800999999996;  54295; 377367;30.38;0.69;22.51;HANSWGL;-999;4.2;328.3663861158832;0.42439;0.81469;0.11846;5;11.59
2021-04-14 09:28:43;3.584031275238705;0.026085515379095713;305.1940938908488;137.39545579808092;1.7872466;3.3187298;  59504; 384529;8.209999999999999;0.4;16.87;;;;365.5305092297698;0.42439;0.81469;0.11846;5;7.82
2021-04-14 09:47:46;3.2703817589053608;0.028974847798721497;335.2203442418039;112.86967861310612;4.0296943999999995;3.437559;  61186; 381657;27.14;0.42000000000000004;15.219999999999999;;;;161.66930736281046;0.42439;0.81469;0.11846;5;8.1
2021-04-14 10:08:01;3.2902743824614404;0.028961065085374094;386.1373366834696;113.6102685713411;4.5983024;3.4023346299999995;  63569; 379529;31.939999999999998;0.37;14.56;;;;139.2045388427918;0.42439;0.81469;0.11846;5;8.017
2021-04-14 10:27:04;3.4136784549848342;0.029746517313928477;396.2850457986734;114.75892854813014;4.4111356;3.2550713;  65361; 376984;30.36;0.38;12.99;;;;143.25496159971726;0.42439;0.81469;0.11846;5;7.67
2021-04-14 10:46:07;3.057632256759522;0.028929708657982244;367.71300182947084;105.69177494692345;5.345784999999999;3.13709088;  67310; 376322;38.25;0.44;11.61;;;;105.29219631366053;0.42439;0.81469;0.11846;5;7.392
2021-04-14 11:05:10;3.0491538066875625;0.025149882583120026;344.2293053280644;121.2392859732108;6.6393682;2.91046662;  70121; 377560;49.17;0.36;10.11;;;;75.66940727553987;0.42439;0.81469;0.11846;5;6.858
2021-04-14 11:24:12;3.0505320030503014;0.023943174130515988;347.3830877437799;127.40716775568808;8.498005599999999;2.8731202999999996;  72814; 377962;64.86;0.44;8.729999999999999;;;;57.479039166643815;0.42439;0.81469;0.11846;5;6.77
2021-04-14 11:43:15;2.9664498321780215;0.024191928337357803;374.1220167081891;122.62147071579874;13.276682000000001;2.7729642599999997;  73754; 375645;105.2;0.58;8.06;;;;34.71699676752669;0.42439;0.81469;0.11846;5;6.534
2021-04-26 13:41:58;1.712163301189764;0.035478416363831734;145.04824318234787;48.25929330191916;7.1369001999999995;4.5876559;  29203; 381988;53.37;11.78;28.57;VLISSGBISSVH;-999;50;88.89917788841609;0.42439;0.81469;0.11846;5;10.81
2021-04-26 14:05:20;1.8842832939591354;0.037014967732733266;173.05118548799524;50.90598234650942;4.749931200000001;4.6088754;  36094; 381170;33.220000000000006;10.34;28.419999999999998;;;;147.80033422094886;0.42439;0.81469;0.11846;5;10.86
2021-04-26 14:24:23;2.115703294807827;0.0391176927257282;167.93166812275751;54.085584997100355;2.3037322;4.8210704;  39730; 377591;12.57;8.66;26.919999999999998;;;;350.79145784290114;0.42439;0.81469;0.11846;5;11.36
2021-04-26 14:43:26;2.454783379424899;0.03397260767397812;187.92237253190459;72.25772607691758;4.0285098;4.5876559;  44355; 375040;27.130000000000003;6.9;25.310000000000002;;;;205.1238692505596;0.42439;0.81469;0.11846;5;10.81
2021-04-26 15:05:56;7.504104843655145;0.04146340678485454;731.0605387092013;180.98138637262656;6.115774999999999;16.7464294;  46275; 374377;44.75;7.17;24.47;TERNZBI20;-999;27.7;1088.1477677443763;0.42439;0.81469;0.11846;5;39.46
2021-04-26 15:24:59;8.503168986052492;0.04182120978771768;705.9695067516304;203.3219275390201;2.5145910000000002;17.7692093;  46663; 374003;14.350000000000001;6.1;23.91;TERNZBI20;-999;27.7;3074.858434870952;0.42439;0.81469;0.11846;5;41.87
2021-04-26 15:44:02;8.21219523897219;0.04079849338707147;637.987797816541;201.28672794506997;2.561975;14.3231625;  51344; 375285;14.75;5.7700000000000005;23.5;TERNZBI20;-999;27.7;2389.5772022428932;0.42439;0.81469;0.11846;5;33.75
2021-04-26 16:03:05;11.842737126141694;0.04122388562136035;1999.998824427267;287.27852669970844;2.2930708;12.837797499999999;  55235; 378507;12.48;4.659999999999999;22.7;;;;2565.4558021139137;0.42439;0.81469;0.11846;5;30.25
2021-04-29 09:03:30;5.645772494147003;0.036700061397929015;487.96639817194654;153.83550542140495;2.9422316;12.693504899999999;  59374; 384221;17.959999999999997;2.4099999999999997;19.07;;;;939.0183522650514;0.42439;0.81469;0.11846;5;29.91
2021-04-29 09:22:33;6.183007738324931;0.03902513965744421;477.2225661588316;158.43653072348445;4.125647;13.0499925;  61109; 382168;27.95;2.08;17.439999999999998;;;;748.303654465542;0.42439;0.81469;0.11846;5;30.75
2021-04-29 09:42:47;6.573820245304324;0.03701007850036917;500.371598322904;177.62243452790165;3.337888;12.1078467;  63306; 379670;21.3;1.6800000000000002;16.36;;;;866.6004321259801;0.42439;0.81469;0.11846;5;28.53
2021-04-29 10:01:50;6.916222887078433;0.04078228836706949;575.8882526806556;169.58888684292373;3.1554596;11.0680912;  65282; 377296;19.759999999999998;1.1700000000000002;15.15;;;;876.4557802351403;0.42439;0.81469;0.11846;5;26.08
2021-04-29 10:20:53;7.36023026425824;0.039951771338570655;580.7542816099458;184.2278832115874;3.4812246000000004;10.3466282;  67086; 376296;22.51;0.92;13.850000000000001;;;;763.4392058634112;0.42439;0.81469;0.11846;5;24.38
2021-04-29 10:39:56;7.26655162123061;0.040222596076515044;566.3727309175239;180.65844401011614;4.6918858000000006;10.1598966;  70020; 377547;32.730000000000004;0.52;12.27;;;;555.9086058450488;0.42439;0.81469;0.11846;5;23.94
2021-04-29 10:58:58;7.8168539399194135;0.04077416996158063;634.5290726467866;191.7109274642458;5.9783614;9.4936043;  72659; 378241;43.59;0.42000000000000004;10.629999999999999;;;;419.5936105888233;0.42439;0.81469;0.11846;5;22.37
2021-04-29 11:18:01;8.090402339333243;0.041604558902112156;696.5473614429825;194.45951484231492;7.088331599999999;9.33658;  73616; 375885;52.96;0.41000000000000003;9.950000000000001;;;;352.2569296203104;0.42439;0.81469;0.11846;5;22
2021-05-10 13:12:18;8.315572018643852;0.0396987732337377;632.4314048733974;209.4667250719205;1.3631598;8.784873;  29867; 382124;4.63;7.319999999999999;28.87;VLISSGBISSVH;-999;51;2218.4124750314368;0.42439;0.81469;0.11846;5;20.7
2021-05-10 13:31:21;8.07501322886492;0.04029664553143839;633.5116434142898;200.38921658044725;0.81469;14.310430799999999;  28393; 381843;0;0;0;VLISSGBISSVH;-999;51;5962.153811251124;0.42439;0.81469;0.11846;5;33.72
2021-05-10 13:50:24;8.713098695176626;0.04427045316369943;595.4624333391819;196.8152135908365;2.0715506;15.1676986;  33483; 381788;10.61;7.73;28.810000000000002;VLISSGBISSVH;-999;51;2726.7066734489613;0.42439;0.81469;0.11846;5;35.74
2021-05-10 14:09:27;10.764172491507352;0.042569902566787846;804.614300786538;252.85875330861896;2.4766838;13.2070168;  37712; 379442;14.03;6.04;27.75;;;;2122.1202963942187;0.42439;0.81469;0.11846;5;31.12
2021-05-10 14:28:29;10.313823547674122;0.04177392719891497;718.0297229126846;246.8961919372046;1.2020542;13.703553099999999;  40755; 376129;3.27;5.54;26.71;;;;4479.29445866282;0.42439;0.81469;0.11846;5;32.29
2021-05-10 14:54:56;11.11645727953773;0.04078585817098442;891.3100181043832;272.5566600299248;1.5420344;17.752233699999998;  47270; 373858;6.14;11.59;24.59;;;;4504.22316031797;0.42439;0.81469;0.11846;5;41.83
2021-05-10 15:13:59;13.023570513315207;0.0447827182507806;1500.2387238610802;290.8168825390182;1.4567432;19.182428;  52077; 375801;5.42;11.870000000000001;23.77;;;;5376.7536397323765;0.42439;0.81469;0.11846;5;45.2
2021-05-10 15:33:02;12.051463964325476;0.04187098057170398;859.9655279109821;287.82378152542583;1.4460818;20.4004273;  55451; 379436;5.33;10.77;23.259999999999998;HANSWGL;-999;72;5891.266512862503;0.42439;0.81469;0.11846;5;48.07
2021-05-11 07:42:17;;;;;1.1973158;14.85365;  59405; 384663;3.23;6.67;19.17;;;;;0.42439;0.81469;0.11846;5;35
2021-05-11 07:51:59;11.894900725315498;0.0383970554864498;1023.7484958875582;309.7867941856419;1.6083720000000001;14.722089099999998;  60252; 383174;6.7;7.39;17.310000000000002;;;;3380.210782589858;0.42439;0.81469;0.11846;5;34.69
2021-05-11 08:18:33;12.315975910551765;0.0395444976848296;1096.3477296528397;311.4460071970146;2.1426266;14.2934552;  64317; 378814;11.209999999999999;6.53;16.05;;;;2512.0765742550075;0.42439;0.81469;0.11846;5;33.68
2021-05-11 08:37:35;13.170119269116054;0.04039212641498363;1704.3549015522947;326.05659662004183;1.9590136;9.374775099999999;  66814; 376280;9.66;3.92;13.75;;;;1756.2650786120198;0.42439;0.81469;0.11846;5;22.09
2021-05-11 08:56:39;11.544256246199897;0.037501885842262;1167.8117480132566;307.83135266201276;2.7005732;9.1201411;  70176; 377573;15.92;3.63;12.9;;;;1185.7559984709683;0.42439;0.81469;0.11846;5;21.49
2021-05-11 09:16:53;11.347969007378625;0.036324168753991484;1253.6216393140098;312.4082228621309;3.2324586;6.998191099999999;  72882; 377905;20.41;1.23;10.97;;;;732.8691835748004;0.42439;0.81469;0.11846;5;16.49
2021-05-11 09:35:55;13.094782003220777;0.03622141738682171;1630.647174834269;361.52041935236355;3.3165652000000003;5.4534115;  73793; 375507;21.12;1.36;10.5;;;;570.2695114767439;0.42439;0.81469;0.11846;5;12.85
2021-05-25 12:59:26;7.01896762131869;0.041391292800005905;799.3077780762545;169.5759457244517;7.2837906;13.4064801;  28594; 381868;54.61;1.6600000000000001;29.18;VLISSGBISSVH;-999;14.9;552.1905624691005;0.42439;0.81469;0.11846;5;31.59
2021-05-25 13:18:29;7.022747674555367;0.040430720903448195;690.7212101159934;173.69830459680034;3.6411455999999998;11.3609203;  33655; 381790;23.86;0.92;29.259999999999998;VLISSGBISSVH;-999;14.9;949.127282570711;0.42439;0.81469;0.11846;5;26.77
2021-05-25 13:37:32;8.413997501509765;0.043056789667186915;871.2302287674698;195.4162761912084;3.8579274000000003;12.515261099999998;  37946; 379022;25.69;1.22;27.24;;;;1081.276466012285;0.42439;0.81469;0.11846;5;29.49
2021-05-25 13:57:45;8.237872825145711;0.040595830957549144;913.87097063489;202.92410897463864;1.626141;10.800725499999999;  42129; 375393;6.85;0.7799999999999999;25.37;;;;2114.4015115715474;0.42439;0.81469;0.11846;5;25.45
2021-05-25 14:16:48;8.556186203217937;0.04146776928395873;752.5739991769108;206.33340907797;6.26385;11.6495055;  46114; 374414;46;1.4;25.08;TERNZBI20;-999;13;630.9609162895574;0.42439;0.81469;0.11846;5;27.45
2021-05-25 14:35:51;8.660194016841325;0.042306001402933814;736.1032735170354;204.70367630254847;4.8292994;11.7683347;  46303; 374414;33.89;1.24;25.23;TERNZBI20;-999;13;843.0867140403446;0.42439;0.81469;0.11846;5;27.73
2021-05-25 14:54:54;8.482325645247624;0.042641103122521874;884.3523562126778;198.92369155823948;1.8263384;10.741310899999998;  48088; 373963;8.54;0.89;24.21;TERNZBI20;-999;13;1955.6940508524362;0.42439;0.81469;0.11846;5;25.31
2021-05-25 15:13:57;8.091151882909514;0.03934627873826957;690.5396498420965;205.6395710692655;2.3558546;10.626725599999999;  52938; 376306;13.01;0.88;23.52;;;;1472.695970816621;0.42439;0.81469;0.11846;5;25.04
2021-05-25 15:33:00;8.699593221944328;0.04231722815772415;970.3221089006598;205.5804125336218;2.698204;10.529115899999999;  55715; 380197;15.9;1.01;22.36;;;;1291.8067359351767;0.42439;0.81469;0.11846;5;24.81
2021-05-26 07:42:29;8.761532618134323;0.03802531479790163;950.8255086482794;230.413151467659;1.8595072;11.0977985;  59391; 384421;8.82;0.81;18.279999999999998;;;;2226.153120357006;0.42439;0.81469;0.11846;5;26.15
2021-05-26 08:01:31;8.444614662428876;0.039254594882550835;717.2550857047704;215.12423418697958;2.0715506;10.8261889;  61668; 381376;10.61;0.8200000000000001;16.19;;;;2020.775963019906;0.42439;0.81469;0.11846;5;25.51
2021-05-26 08:20:34;8.686054270294889;0.03957164440145539;772.122923370234;219.501979300497;2.6946502;10.5418476;  64601; 378393;15.870000000000001;0.8700000000000001;15.06;;;;1525.576640375386;0.42439;0.81469;0.11846;5;24.84
2021-05-26 08:39:37;8.864962529108753;0.03848396395664004;781.2889758677846;230.35471447527922;2.3582237999999998;10.355115999999999;  67624; 376430;13.03;0.75;12.91;;;;1712.3967110619792;0.42439;0.81469;0.11846;5;24.4
2021-05-26 08:58:40;9.043705100685518;0.03906247018089741;820.102587405105;231.51902731200371;3.5049166;10.227799000000001;  71365; 378308;22.71;0.76;10.26;;;;1149.1704818300673;0.42439;0.81469;0.11846;5;24.1
2021-05-26 09:17:42;9.88400166112771;0.0392902720163761;969.7464335678679;251.56358441621578;4.0818167999999995;10.0792625;  73424; 376594;27.58;0.8;9.450000000000001;;;;999.199165563431;0.42439;0.81469;0.11846;5;23.75
2021-06-08 13:24:13;7.816668313862147;0.04254187647235499;637.3740168374371;183.74056252412038;1.282607;6.853898499999999;  32294; 382111;3.9499999999999997;1.09;28.75;VLISSGBISSVH;-999;3.03;2516.061031259612;0.42439;0.81469;0.11846;5;16.15
2021-06-08 13:46:03;8.31116080165013;0.03926250882396613;670.708322402378;211.6818575938004;2.206595;10.100482;  37865; 379411;11.75;2.17;27.419999999999998;;;;2173.6630970116357;0.42439;0.81469;0.11846;5;23.8
2021-06-08 14:05:05;8.96109453869606;0.036868227708266414;783.9547407497673;243.0573720441367;1.300376;6.7690205;  41471; 375644;4.1;1.47;25.38;;;;2486.0579781174365;0.42439;0.81469;0.11846;5;15.95
2021-06-08 14:24:09;8.617392975955863;0.039639032816471007;691.2506616766889;217.3966508177546;2.1106424;6.5865328;  46500; 374004;10.94;1.78;24.39;;;;1516.6351988982456;0.42439;0.81469;0.11846;5;15.52
2021-06-08 14:43:12;8.692451809047409;0.04047075478357194;819.5909718464279;214.78353580338674;1.969675;6.8199473;  51676; 375582;9.75;1.6;23.4;;;;1663.4314789301272;0.42439;0.81469;0.11846;5;16.07
2021-06-08 15:02:14;9.108968958764876;0.04064554709214842;840.7743105114204;224.10742653097353;1.8109386;6.79024;  55443; 379620;8.41;1.5;22.84;HANSWGL;-999;12.8;1852.899548904034;0.42439;0.81469;0.11846;5;16
2021-06-10 06:15:57;6.533239686967863;0.03660216094053015;642.2706673179767;178.49327796746294;1.4472664;4.8889727999999995;  59879; 383781;5.34;0.8600000000000001;19.2;;;;1315.1318352053934;0.42439;0.81469;0.11846;5;11.52
2021-06-10 06:35:00;6.898800049393728;0.036139455276886556;649.8580312265249;190.8938581541361;1.8144923999999998;5.6486309;  61985; 381243;8.44;0.99;17.04;;;;1249.6626374715172;0.42439;0.81469;0.11846;5;13.31
2021-06-10 06:54:03;6.96507674377451;0.0351379316122028;670.126320289259;198.22102281500426;1.732755;5.1902897;  64323; 378784;7.75;0.9400000000000001;16.24;;;;1193.6913311001124;0.42439;0.81469;0.11846;5;12.23
2021-06-10 07:13:06;6.552955795094557;0.034784919500349044;703.0043841702802;188.38496363427842;1.4768814;4.4051682;  66268; 376289;5.59;0.69;14.62;;;;1130.100742554526;0.42439;0.81469;0.11846;5;10.38
2021-06-10 07:32:09;6.455191562706969;0.03494393975218687;685.2917137132339;184.7299305254494;1.7896158;4.2337146400000005;  69521; 377256;8.229999999999999;0.77;14.19;;;;891.9141439472093;0.42439;0.81469;0.11846;5;9.976
2021-06-10 07:51:12;5.938919905820965;0.030269058469663185;649.6260340717472;196.20431576268484;2.0786582;3.7660368600000003;  72808; 378029;10.67;0.42000000000000004;11.02;;;;620.4304086367877;0.42439;0.81469;0.11846;5;8.874
2021-06-21 10:52:53;6.067304687945371;0.04356353495575501;546.352688608986;139.2748475096795;1.211531;10.372091600000001;  28638; 381959;3.3499999999999996;1.05;29.610000000000003;VLISSGBISSVH;-999;;1354.2511061902692;0.42439;0.81469;0.11846;5;24.44
2021-06-21 11:11:55;6.7626006038173205;0.04355977730156859;515.9666511379681;155.24874144785397;2.8723402;9.4978482;  34601; 382433;17.37;1.8900000000000001;29.419999999999998;VLISSGBISSVH;-999;;553.0851902337683;0.42439;0.81469;0.11846;5;22.38
2021-06-21 11:30:58;7.453072182893346;0.04043714664408897;643.656940348547;184.31251464135696;1.5408498;9.400238499999999;  38318; 378652;6.13;1.6500000000000001;26.979999999999997;;;;975.1231729535451;0.42439;0.81469;0.11846;5;22.15
2021-06-21 11:50:02;7.4858147726327555;0.04224741505669859;709.2362760532706;177.18988872067888;1.1617777999999999;7.7111663;  42374; 375289;2.9299999999999997;1.08;25.66;;;;1075.6109406542914;0.42439;0.81469;0.11846;5;18.17
2021-06-21 12:09:05;8.129455017132408;0.0404920839827948;718.5358996437005;200.76652563959502;2.2824094;7.6390199999999995;  45719; 374227;12.39;0.9400000000000001;24.419999999999998;TERNZBI20;-999;;542.770935399974;0.42439;0.81469;0.11846;5;18
2021-06-21 12:28:07;7.348167150969166;0.03930219319238407;576.2700167193615;186.96582948946178;1.9128142000000001;6.976971600000001;  46164; 374164;9.27;1.06;24.939999999999998;TERNZBI20;-999;;581.0577792658501;0.42439;0.81469;0.11846;5;16.44
2021-06-21 12:47:00;10.899375676334383;0.03866876377182157;1999.9970978944327;281.86511833297607;1.3074835999999999;6.2852159;  48819; 374054;4.159999999999999;0.8300000000000001;24.419999999999998;TERNZBI20;-999;;738.6333229711963;0.42439;0.81469;0.11846;5;14.81
2021-06-21 13:02:42;7.412246458162303;0.038463270487363706;718.4383796443282;192.70972967827683;1.6356178000000001;6.1366794;  52233; 375827;6.930000000000001;1.29;22.95;;;;569.6233002006115;0.42439;0.81469;0.11846;5;14.46
2021-06-21 13:21:45;8.3306540243276;0.04244546106158308;1038.8195824723184;196.2672525159017;1.3406524000000002;6.0942403999999994;  55401; 378612;4.44;0.96;23.56;;;;730.5686694847722;0.42439;0.81469;0.11846;5;14.36
2021-06-21 13:40:48;8.351911006559343;0.040379819618648505;798.1682053771212;206.83378691226747;1.3145912;6.310679299999999;  56716; 382429;4.22;0.92;23.38;;;;771.9826771206219;0.42439;0.81469;0.11846;5;14.87
2021-07-05 11:16:09;6.986976044560899;0.04607107644263002;740.874208885267;151.65645311677116;1.2541766;8.402922;  31820; 382356;3.71;2.07;29.150000000000002;VLISSGBISSVH;-999;16.6;2045.873100451503;0.42439;0.81469;0.11846;5;19.8
2021-07-05 11:35:12;7.336000242016951;0.04089968159628028;597.0197830078732;179.36570544559302;2.3712543999999998;7.6390199999999995;  36471; 381248;13.139999999999999;2.3299999999999996;29;;;;996.3048404690228;0.42439;0.81469;0.11846;5;18
2021-07-05 11:55:30;8.250209422383586;0.04024865287526613;848.4934218255356;204.98100763649555;1.1677008;5.5255578;  39532; 377326;2.98;1.24;26.73;;;;1466.1234804619594;0.42439;0.81469;0.11846;5;13.02
2021-07-05 12:14:32;8.18854122454199;0.03671344925911953;771.0030466903066;223.03927824237263;1.543219;4.22310489;  43560; 374834;6.1499999999999995;0.6599999999999999;24.939999999999998;;;;823.2906108826579;0.42439;0.81469;0.11846;5;9.951
2021-07-05 12:33:36;8.774233251459421;0.035525959277775174;967.9604910499763;246.9808959373696;1.3513138;3.8678904600000004;  48079; 373937;4.53;0.53;24.130000000000003;;;;846.0942764184422;0.42439;0.81469;0.11846;5;9.114
