uniqueId,gebied,Deelgebied,DateTimeAmsterdam,PBmax,alfaB,Ek,Chlorofyl,Kd,conversionEtoC,PrimaireProductie_MgC_m2_dag,X,Y,Troebelheid,ChlorofylFluorescentie,Saliniteit,Temperatuur,knmiStations,parReflectionCorrection
1643185898_1_GRV_S,Grevelingen,midden,2022-01-26 09:13:38,1.57,0.015,105,1,0.8,5,9.89,61710,412859,0.08,0.27,29.28,4.83,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1643187020_1_GRV_S,Grevelingen,midden,2022-01-26 09:32:20,1.59,0.016,101,0.9,0.8,5,10.24,59112,414921,0.09,0.25,29.41,4.99,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1643188144_1_GRV_S,Grevelingen,midden,2022-01-26 09:51:04,1.14,0.01,110,0.7,0.8,5,5.6,59081,414915,0.07,0.27,29.43,4.99,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1643189266_1_GRV_S,Grevelingen,midden,2022-01-26 10:09:46,1.14,0.012,96,0.8,0.8,5,5.7,56625,417433,0.25,0.27,29.36,5.01,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1645524039_1_GRV_S,Grevelingen,oost,2022-02-22 10:42:39,5.72,0.028,201,1.8,1,5,78.12,65001,412122,1.3,0.4,28.57,6.38,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1645525162_1_GRV_S,Grevelingen,oost,2022-02-22 11:01:22,4.08,0.024,172,1.6,1,5,48.87,65001,412122,1.3,0.4,28.57,6.38,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1645526285_1_GRV_S,Grevelingen,midden,2022-02-22 11:20:05,4.18,0.027,153,1.8,1,5,62.83,61235,413204,1.25,0.4,28.61,6.52,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1645527409_1_GRV_S,Grevelingen,midden,2022-02-22 11:38:49,5.06,0.025,201,1.9,1,5,58.69,59098,414908,1.35,0.37,28.65,6.6,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1645528532_1_GRV_S,Grevelingen,midden,2022-02-22 11:57:32,5.26,0.026,205,1.8,1,5,59.41,58448,416473,1.33,0.38,28.67,6.59,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1645529655_1_GRV_S,Grevelingen,west,2022-02-22 12:16:15,4.21,0.028,148,1.5,0.9,5,53.09,54133,417884,0.81,0.37,29,6.47,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1648021812_1_GRV_S,Grevelingen,oost,2022-03-23 08:32:12,1.83,0.028,66,1.4,0.8,5,93.21,64062,412092,0.09,0.38,28.68,8.85,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1648022934_1_GRV_S,Grevelingen,midden,2022-03-23 08:50:54,3.56,0.018,196,1.2,0.8,5,85.27,59688,414190,0.15,0.36,28.73,9.2,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1648023978_1_GRV_S,Grevelingen,midden,2022-03-23 09:08:18,2.57,0.014,186,1.2,0.8,5,80.37,58795,415139,0.12,0.34,28.73,9.21,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1648025207_1_GRV_S,Grevelingen,midden,2022-03-23 09:28:47,3.17,0.021,150,1.3,0.8,5,114.23,56721,417470,0.1,0.31,28.68,9.06,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1648026160_1_GRV_S,Grevelingen,west,2022-03-23 09:46:10,3.21,0.018,173,1.3,0.8,5,113.42,52497,418783,0.11,0.26,28.65,9.01,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1651561256_1_GRV_S,Grevelingen,oost,2022-05-03 08:42:56,9.04,0.038,236,6.6,0.8,5,1574.53,65152,412116,0.12,0.77,29.2,13.21,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1651562428_1_GRV_S,Grevelingen,midden,2022-05-03 09:02:28,9.35,0.037,252,3.3,0.8,5,799.16,60755,413596,0.11,0.56,29.54,13.73,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1651563320_1_GRV_S,Grevelingen,midden,2022-05-03 09:20:20,8.42,0.039,217,4,0.8,5,971.13,59099,414885,0.07,0.84,29.41,13.34,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1651564545_1_GRV_S,Grevelingen,midden,2022-05-03 09:37:45,9.38,0.036,260,3.8,0.8,5,891.74,58598,416043,0.01,0.69,29.4,13.21,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1651565717_1_GRV_S,Grevelingen,west,2022-05-03 09:57:17,11.14,0.032,344,2.6,0.8,5,635.1,54166,417850,-0.02,0.55,29.42,13.72,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1651567135_1_GRV_S,Grevelingen,west,2022-05-03 10:20:55,11.67,0.036,328,3.1,0.8,5,793.26,48839,418189,0.07,0.86,29.41,13.3,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1651568138_1_GRV_S,Grevelingen,west,2022-05-03 10:40:38,7.1,0.027,258,1.8,0.8,5,370.28,48839,418189,0.07,0.86,29.41,13.3,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1652769021_1_GRV_S,Grevelingen,midden,2022-05-17 08:12:21,5.39,0.036,151,1.9,0.9,5,329.29,61492,416329,0.75,0.71,30.65,18.72,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1652770242_1_GRV_S,Grevelingen,midden,2022-05-17 08:32:42,5.21,0.033,157,2.1,0.9,5,357.65,60130,419623,0.8,0.79,30.42,17.84,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1652771365_1_GRV_S,Grevelingen,midden,2022-05-17 08:51:25,6.36,0.027,232,2,0.9,5,368.73,56993,421768,0.48,0.92,30.28,17.3,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1652772405_1_GRV_S,Grevelingen,NA,2022-05-17 09:08:45,7.71,0.035,221,2.4,0.9,5,511.08,NA,NA,0.53,1.23,30.29,17.26,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1652773578_1_GRV_S,Grevelingen,west,2022-05-17 09:28:18,6.9,0.033,206,2.3,0.9,5,459.02,54833,423965,0.38,1.11,30.23,17.1,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1652774761_1_GRV_S,Grevelingen,west,2022-05-17 09:48:01,6.7,0.031,217,2,0.9,5,370.1,53170,423528,0.39,0.77,30.23,17.07,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1652775884_1_GRV_S,Grevelingen,west,2022-05-17 10:06:44,7.69,0.03,257,1.8,0.9,5,321.43,51253,421671,0.34,0.67,30.22,16.8,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1652777055_1_GRV_S,Grevelingen,west,2022-05-17 10:26:15,7.74,0.033,231,3.8,0.9,5,784.27,50469,420008,0.36,0.7,30.19,16.5,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1652778227_1_GRV_S,Grevelingen,west,2022-05-17 10:45:47,9.78,0.04,242,3.7,0.9,5,998.1,49398,418328,0.43,1.22,30.18,16.31,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1652780564_1_GRV_S,Grevelingen,west,2022-05-17 11:27:44,8.9,0.037,242,3.8,0.9,5,951.48,48013,418375,0.6,1.26,30.18,16.32,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1652781786_1_GRV_S,Grevelingen,west,2022-05-17 11:45:06,7.88,0.035,222,2.6,0.9,5,500.21,48013,418375,0.6,1.26,30.18,16.32,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1652782909_1_GRV_S,Grevelingen,west,2022-05-17 12:03:49,8.1,0.041,199,3.2,0.9,5,658.18,49706,418281,0.52,0.93,30.17,16.57,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1652870986_1_GRV_S,Grevelingen,oost,2022-05-18 12:31:46,4.08,0.032,125,2.1,0.9,5,321.36,69202,411034,0.48,0.94,30.23,18.63,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1652872168_1_GRV_S,Grevelingen,oost,2022-05-18 12:51:28,5.59,0.032,173,2.1,0.9,5,370.85,67691,411372,0.72,1.43,30.23,18.41,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1652873038_1_GRV_S,Grevelingen,oost,2022-05-18 13:08:58,6.25,0.034,185,1.9,0.9,5,372.52,65675,411966,0.57,0.93,30.26,18.63,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1652874273_1_GRV_S,Grevelingen,oost,2022-05-18 13:26:33,5,0.031,160,1.8,0.9,5,295.18,64697,412190,0.69,0.97,30.25,18.54,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1652875396_1_GRV_S,Grevelingen,midden,2022-05-18 13:45:16,4.62,0.032,144,1.6,0.9,5,268.4,61192,413065,0.41,0.83,30.24,18.21,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1652876518_1_GRV_S,Grevelingen,midden,2022-05-18 14:03:58,5.88,0.034,170,1.5,0.9,5,303.21,59439,414014,0.3,0.61,30.25,18.65,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1652877641_1_GRV_S,Grevelingen,midden,2022-05-18 14:22:41,7.51,0.037,201,1.5,0.9,5,304.44,59342,414101,0.41,0.55,30.25,18.68,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1652878764_1_GRV_S,Grevelingen,midden,2022-05-18 14:41:24,4.27,0.024,177,1.4,0.9,5,202.76,57945,417166,0.42,0.49,30.26,18.63,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1652879934_1_GRV_S,Grevelingen,midden,2022-05-18 15:00:54,5.12,0.022,229,1.4,0.9,5,220.19,57400,418625,0.32,0.54,30.22,18.55,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1652881113_1_GRV_S,Grevelingen,midden,2022-05-18 15:20:33,4.02,0.031,131,1.3,0.9,5,191.86,55990,420859,0.36,0.75,30.2,18.46,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1654064167_1_GRV_S,Grevelingen,oost,2022-06-01 08:01:07,11.46,0.026,443,1.9,0.9,5,549.16,65195,412111,0.52,1.97,29.37,16.89,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1654065289_1_GRV_S,Grevelingen,oost,2022-06-01 08:16:49,8.04,0.034,234,3.5,0.9,5,864.37,65195,412111,0.52,1.97,29.37,16.89,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1654066609_1_GRV_S,Grevelingen,oost,2022-06-01 08:38:49,8.64,0.041,210,3.7,0.9,5,916.12,63732,412274,0.63,1.89,29.38,16.84,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1654067732_1_GRV_S,Grevelingen,midden,2022-06-01 08:57:32,8.48,0.037,232,3.5,0.9,5,814.03,60068,414121,0.65,1.88,29.76,16.81,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1654068501_1_GRV_S,Grevelingen,midden,2022-06-01 09:16:21,9.54,0.027,357,1.7,0.9,5,325.34,58954,415122,0.7,1.88,29.41,16.77,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1654069673_1_GRV_S,Grevelingen,midden,2022-06-01 09:29:53,11.35,0.041,274,3.8,0.9,5,1053.46,58131,416731,0.72,1.64,29.42,16.94,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1654070795_1_GRV_S,Grevelingen,west,2022-06-01 09:48:35,9.56,0.038,250,2.8,0.9,5,752.46,54244,417782,0.44,1.15,29.51,16.81,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1654071918_1_GRV_S,Grevelingen,west,2022-06-01 10:07:18,9.36,0.037,250,3.6,0.9,5,923.88,50353,418445,0.65,1.29,29.54,16.59,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1654073041_1_GRV_S,Grevelingen,west,2022-06-01 10:26:01,6.45,0.034,189,3.2,0.9,5,666.83,49174,418258,0.65,1.75,29.56,16.72,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1655275487_1_GRV_S,Grevelingen,oost,2022-06-15 08:29:47,6.25,0.034,182,2.9,0.9,5,622.45,65284,412079,0.66,1.57,29.65,19.17,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1655276669_1_GRV_S,Grevelingen,oost,2022-06-15 08:46:29,10.26,0.033,309,2.5,0.9,5,725.4,64520,412155,0.69,1.44,29.57,19.36,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1655277780_1_GRV_S,Grevelingen,midden,2022-06-15 09:05:00,7.9,0.028,280,1.9,0.9,5,447.09,60631,413648,0.6,0.9,29.76,19.43,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1655279831_1_GRV_S,Grevelingen,midden,2022-06-15 09:39:11,13.76,0.033,423,2.1,0.9,5,656.26,58642,415860,0.62,0.69,29.82,19.43,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1655280954_1_GRV_S,Grevelingen,midden,2022-06-15 09:57:54,9.88,0.029,336,1.8,0.9,5,497.81,55025,417526,0.53,0.75,29.94,19.22,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1655282985_1_GRV_S,Grevelingen,west,2022-06-15 10:31:45,6.22,0.033,189,2.6,0.9,5,576.57,48806,418222,0.61,0.5,30.1,19.01,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1655185903_1_GRV_S,Grevelingen,oost,2022-06-14 07:33:43,9.47,0.042,222,5.3,0.9,5,1413.15,67537,411359,0.77,2.33,29.37,19.21,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1655187083_1_GRV_S,Grevelingen,oost,2022-06-14 07:53:23,10.9,0.039,279,4.1,0.9,5,1142.2,65285,412085,0.72,1.81,29.41,18.79,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1655188206_1_GRV_S,Grevelingen,oost,2022-06-14 08:12:06,7.86,0.034,229,3.7,0.9,5,946.07,63444,412330,0.66,1.68,29.61,19.07,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1655189329_1_GRV_S,Grevelingen,midden,2022-06-14 08:30:49,12.06,0.034,351,3.3,0.9,5,950.34,61043,413238,0.73,1.34,29.77,18.82,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1655190452_1_GRV_S,Grevelingen,midden,2022-06-14 08:49:32,8.92,0.035,257,3.4,0.9,5,945.69,58250,416722,0.69,1.1,29.83,18.6,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1655191471_1_GRV_S,Grevelingen,midden,2022-06-14 09:08:01,8.54,0.027,314,2.9,0.9,5,746.56,57967,417243,0.6,1.2,29.91,18.6,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1655192652_1_GRV_S,Grevelingen,midden,2022-06-14 09:26:12,7.98,0.045,178,3.4,0.9,5,912.34,56397,420382,0.62,1.24,29.92,18.54,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1655193775_1_GRV_S,Grevelingen,west,2022-06-14 09:44:55,8.42,0.035,243,4.3,0.9,5,1110.65,54642,421294,1.04,4.27,29.97,18.5,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1655195055_1_GRV_S,Grevelingen,west,2022-06-14 10:06:15,9.62,0.038,254,4.7,0.9,5,1365.35,53344,420687,0.63,1.72,29.93,18.3,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1655196494_1_GRV_S,Grevelingen,west,2022-06-14 10:30:14,8.19,0.041,197,4.2,0.9,5,1191.77,51693,418742,0.6,0.67,30,18.3,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1655199075_1_GRV_S,Grevelingen,west,2022-06-14 11:13:15,8.04,0.038,209,4.6,0.9,5,1203.17,49740,418275,0.83,2.24,30.03,18.46,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1655200211_1_GRV_S,Grevelingen,west,2022-06-14 11:32:11,8.45,0.029,292,3.7,0.9,5,944.29,49374,418320,0.69,0.97,30.37,18,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1655202221_1_GRV_S,Grevelingen,west,2022-06-14 12:10:11,13.58,0.034,395,2.6,0.9,5,920.1,51102,418965,0.52,0.57,29.99,18.55,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1655203149_1_GRV_S,Grevelingen,west,2022-06-14 12:24:09,11.84,0.032,367,2.9,0.9,5,946.36,50687,419880,0.47,0.66,30,18.52,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1655204389_1_GRV_S,Grevelingen,west,2022-06-14 12:41:49,13.86,0.03,463,3,0.9,5,805.03,50187,420478,1.01,2.43,29.96,18.11,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1655205512_1_GRV_S,Grevelingen,west,2022-06-14 13:00:32,10.04,0.04,248,3.3,0.9,5,998.81,51320,421705,0.41,0.55,29.95,18.71,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1655207432_1_GRV_S,Grevelingen,west,2022-06-14 13:32:32,15.19,0.03,502,3,0.9,5,884.87,53403,423748,0.72,1.68,29.94,18.55,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1655208555_1_GRV_S,Grevelingen,west,2022-06-14 13:51:15,10.68,0.035,305,2.7,0.9,5,723.65,54652,424003,0.64,1.14,29.96,19.21,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1655210455_1_GRV_S,Grevelingen,midden,2022-06-14 14:22:55,12.19,0.021,574,1.8,0.9,5,450.41,56809,421888,0.65,1.16,30,19.35,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1655212028_1_GRV_S,Grevelingen,midden,2022-06-14 14:53:38,9,0.021,430,1.4,0.9,5,337.15,60121,419685,0.44,0.46,30.08,20.02,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1655213016_1_GRV_S,Grevelingen,midden,2022-06-14 15:08:36,7.47,0.022,343,1.5,0.9,5,323.48,61111,417343,0.48,0.29,30.17,20.17,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1656485156_1_GRV_S,Grevelingen,west,2022-06-29 08:27:56,10.15,0.038,268,5.4,0.9,5,1540.88,50908,418536,0.71,2.92,30.1,20.16,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1656486328_1_GRV_S,Grevelingen,west,2022-06-29 08:47:28,9.88,0.034,294,4.2,0.9,5,1174.56,54828,417540,0.45,2.22,29.99,20.44,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1656487451_1_GRV_S,Grevelingen,midden,2022-06-29 09:06:11,9.07,0.046,196,4.4,0.9,5,1152.2,58320,416163,0.53,2.08,30.01,20.91,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1656488574_1_GRV_S,Grevelingen,midden,2022-06-29 09:24:54,7.47,0.039,191,3.5,0.9,5,806.05,59091,414893,0.57,2.65,30,20.66,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1656489697_1_GRV_S,Grevelingen,midden,2022-06-29 09:43:37,11.62,0.037,311,4.4,0.9,5,1254.35,60047,414132,0.59,1.79,29.99,21.37,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1656490820_1_GRV_S,Grevelingen,oost,2022-06-29 10:02:20,11.69,0.032,360,3.3,0.9,5,916.77,62443,412458,0.41,1.73,29.86,21.07,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1656491995_1_GRV_S,Grevelingen,oost,2022-06-29 10:21:55,7.34,0.027,274,2.9,0.9,5,653.92,65195,412112,0.39,1.73,29.82,21.27,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1649067556_1_GRV_S,Grevelingen,oost,2022-04-04 12:01:16,8.76,0.039,225,2.8,0.9,5,141.31,64332,412194,0.53,1.45,29.11,7.76,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1649068679_1_GRV_S,Grevelingen,midden,2022-04-04 12:19:59,7.99,0.031,260,2.9,0.9,5,123.81,60777,413539,0.91,1.63,28.93,7.66,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1649070169_1_GRV_S,Grevelingen,midden,2022-04-04 12:44:49,6.93,0.035,195,2.4,0.9,5,112.38,59086,414887,0.51,1.02,29.19,7.78,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1649071292_1_GRV_S,Grevelingen,midden,2022-04-04 13:03:32,7.73,0.038,204,2.5,0.9,5,120.94,57034,417422,0.57,1.38,29.05,7.99,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1649072415_1_GRV_S,Grevelingen,west,2022-04-04 13:22:15,7.04,0.036,196,2.7,0.9,5,132.45,53465,418347,0.61,1.57,28.79,7.92,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1657520239_1_GRV_S,Grevelingen,oost,2022-07-11 07:59:19,6.4,0.039,163,4.2,0.9,5,896.2,67379,411350,0.56,1.78,30.08,21,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1657521426_1_GRV_S,Grevelingen,oost,2022-07-11 08:19:06,6.32,0.032,199,4.3,0.9,5,910.59,65657,412012,0.55,1.55,30.05,21.04,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1657522549_1_GRV_S,Grevelingen,oost,2022-07-11 08:37:49,8.04,0.034,237,4.1,0.9,5,964.22,62807,412266,0.44,1.8,30.11,20.94,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
